||(art)à {(ride)à}a {(horse)yì (fast)Ìa}.|(used as a <a href="<nonut>5</nonut><nut>3</nut>.html#gen_brackets" title="Genitive: Translated with brackets">genitive attribute</a>)|the art of riding a horse fast
14‘about’|Maybe some examples are in order here:|||
||(hear)à (female)Ì{e}.|The girl produces a sound.|I hear the girl.
||(hear)à (female)Ì{y}.|The girl is the content of the information.|I hear about the girl.
|>|(teach)ìl (waltz){à}y.|I have been taught the action of waltzing.|I have been taught the waltz. I know how to waltz. I can waltz.
||(teach)ìl (waltz){àl}y.|I have been taught the fact of waltzing.|I have been taught about the waltz. I know about the waltz.
|>|(hear)ìl (television){à}e\u124?y.|The action of watching TV produces a sound / is the content of the sound.|I have heard her watching TV.
||(hear)ìl (television){àl}y.|The fact of watching TV is the content of the sound.|I have heard about her watching TV. I know about her watching TV.
14‘about’ II||(hear)à (3/4)y{à} (female)Ìy. <=> (3/4)à (hear){à}y (female)Ìy. => (hear){a(3/4)}à (female)Ìy.||I hear a lot about the girl.
||(hear)a(3/4){ìl} (female)Ìy.||I have heard a lot about the girl. I know a lot about the girl.
|>|(hear)à (good)y{Ì} (female)Ì{y}.||I am hearing good things about the girl.
14‘about’ language||(speak)à (poem)Ì{y}.||I tell you about a poem.
||(speak)à (poem)y{à} (lion)Ìy.|The action of telling is a poem.|I tell you a poem about a lion.
||(hear)ìl (poem)Ì{a\u124?e}.||I know a poem.
||(read)á (beaver)y{ù} (book)y{è} (lion)yÌ (child)Ìi.|(<a href="3.html#self-receiving" title="Self-receiving plot usage">non-sending ‘read’</a>)|The beaver reads a book about a lion to the children.
||(read)á (beaver)y{ì} (lion)yÌ (book)Ì{e}.|(agentive dative: The beaver reads to get the information into his brain.)|The beaver reads a book about a lion (to himself).
|>|(write)á (beaver)yè (lion)yÌ (book){àa}.|The action of writing is the action of making a book.|The beaver writes a book about a lion.
14‘about’ attributive||(speak)à (poem)y{à} (lion)Ìy. <=> (poem)Ì (speak){à}y (lion)Ìy.||I tell you a poem about a lion. <=> a poem told about a lion
|>|(write)à (make){àa}. <=> (make)Ì (write){àa}.|something made in writing|a writing, a text
14‘about’ material||(speak)à (poem)Ìa (lion)Ìi{[3]}.|I tell you a poem made from a lion.|I tell you a poem about a lion.
||(think)á (beaver)yè (book)Ìy (lion)Ìi{[3]}.||The beaver thinks about a book about a lion.
14Passive, perfect||(like)à (Lucy)yè (give)ày {veì} (bottle)Ìy.||Lucy likes being given a bottle.
||(feel)à (good)yà (bridge){ìl}Ol.|(The reason for feeling good is having built a bridge.)|Having built a bridge-psu feels good.
14Degree of reality||(see)a(not)à veì (television)áy (Amélie)Ìi.||I didn’t see Amélie watching TV [so I don’t know whether she did].
||<=> (television){á} (Amélie)yì (see)a(not)Ì{a} zèi.|Amélie watched TV unseen by me. (<a href="5.html#attributes" title="Adjectives and participles as attributes and adverbs">adverbial participle</a>)|I didn’t see Amélie watching TV [but she did].
||(do){à} (want)a(opposition)ý{a} zèe.|It happened unwanted by me.|I didn’t want this to happen.
14Differences person¤7||(like)à veè (dance)áy {vèe}.||I like to dance. / I like dancing [my dancing].
||(like)à veè (dance)áy {(any)Ìe}.||I like dancing [watching someone dance].
14Differences aspect||(like)a(opposition)à veè (speak){aRv}ày.|(present tense)|I hate to speak [now].
||{(make)ìl} ve{Ì} (like)a(opposition)è{y} (speak)ày.|(gnomic aspect)|I [generally] hate speaking.
14Differences inner case¤7||(remember)à (female)yì (speak){à}y (do)òy zìe.|<nut>She remembered the action of telling me her intentions.</nut>|She remembered to tell me her intentions.
||(remember)à (female)yì (speak){àl}y (do)òy zìe.|<nut>She remembered the fact of telling me her intentions.</nut>|She remembered telling me her intentions.
14Differences inner case II¤7||<=> (speak)à (do)oÌ (remember)Ì{a}.|She told me her intentions, having remembered it.|She remembered to tell me her intentions.
14Differences outer case¤7||(try)à (shout)à{y}.||She tried to shout [but this was difficult because of her sore throat].
||(try)à (shout)à{u}.||She tried shouting [as he hadn’t heard her when she had spoken quietly].
14Differences other||(shout)à {(front)il(1/8)ÌaR}.|She shouted immediately afterwards.|She went on to shout.
||(shout){iR(not)}à.|(<a href="10.html#beginning" title="Beginning and ending">negated topic</a>)|She went on shouting.
14Clear from context||(like)à veè (dance)ày.||I like to dance/dancing.
||(like)a(opposition)à veè (speak)ày.||I hate to speak/speaking.
15‘that’-clauses¤8||(I assume <mark>that Jacopo is writing about <nonut>his trumpet</nonut><nut>a pendulum</nut></mark>.)||I assume <mark>it</mark>.
15‘that’ vs. non-finite¤8||(assume)ìl veì (write){ál}y (Jacopo)yè <nonut>(trumpet)ùy vèU</nonut><nut>(pendulum)Ìy</nut>.||I assume that Jacopo is writing about <nonut>his trumpet</nonut><nut>a pendulum</nut>.
|¤>|(hear)à veì (read){à}y.||I hear him reading.
|¤|(hear)ìl veì (read){àl}y.||I have heard (that) he is reading (= about his reading).
|>|(want)á (Zarathustra)yè (fly){á}y (eagle)Ìy zèU.||Zarathustra wants his eagle to fly.
||(want)á (Zarathustra)yè (fly){ál}y (eagle)Ìy zèU.||Zarathustra wants that his eagle flies.
15Topicalisation||(certain)ìl veì (correct){ìl}y.|I am certain that this has been made correct.<br>(Compare <a href="13.html#weighting" title="The fuzziness of English modals">this example</a>, where the inner <abbr class="gloss" title="consecutive">cons</abbr> was explained with an abstract noun.)|I am certain that this is right.
||(astonish)à (make){ìl}Ol (Lorenza)yÌ (up)il(1/4)Ìyr.|Verb of emotion: the reason for me being astonished is Lorenza’s being-psu small.<br>(Lorenza not absorbed for clarity)|I am astonished that Lorenza is small.<br>I am astonished at Lorenza(’s) being small / at her smallness.
15Topicalisation II||(good)ìl (bridge){è}y (female)Ìe.||It is good that it’s her who is building the bridges.<br>It is good that <em>she</em> builds the bridges.
||(good)ìl (bridge){Ì}y (female)Ìe.||It is good that it’s the bridges she builds.<br>It is good that she builds the <em>bridges</em>.
15Main vs. dependent||(see)à veì (write)ály {(Jacopo)yè} (trumpet)ùy vèU.||I see that Jacopo is writing about his trumpet.
||(see)à veì {(Jacopo)yè} (write)àly (trumpet)ùy zèU.||
15Attributive|The Lemizh translation shows unmistakably that they are conjunctional clauses:|||
||(assume)ìl veì (write){ál}y (Jacopo)yè (trumpet)ùy vèU.||my assumption that Jacopo is writing about his trumpet
15Reality¤8||(good)ìl (speak){ál}y zìe.||
||<=> (speak)á viè (good)Ì{al}.|The fact of your speaking is good.|It is good that you speak.
15Indirect speech||(visit){aR(front)}á {ve}Ì (uncle)Ìi {zè}e.|(‘visit’ is a <a href="3.html#self-transporting" title="Self-transporting plot usage">verb of movement</a>.)|I will visit my uncle.
||(speak)aR(front)il(opposition)á viè {<}(visit){aR(front)}áy {ve}Ì (uncle)Ìi {zè}e{>}.||You said, ‘I will visit my uncle’.
||(speak)aR(front)il(opposition)á viè (visit){aR(front)}áy {ve}Ì (uncle)Ìi {zè}e.||You said that you would visit your uncle.
15Indirect speech level||(speak)aR(front)il(opposition)à (visit)áy {zi}Ì (uncle)Ìi {ci}é (front)ÌaR {cà}e.||He said that <mark>you will</mark> visit <mark>your</mark> uncle.
15Dependencies||(speak)á (Jacopo)yè (eat)aÌ (vitamin)ÌOl{[2]}.||Jacopo says because of the vitamins, ‘She eats it’.<br>Because of the vitamins, Jacopo says that she eats it.
||(speak)á (Jacopo)yè (eat)ày (vitamin)ÌOl{[3]}.||Jacopo says, ‘She eats it because of the vitamins’.<br>Jacopo says that she eats it because of the vitamins.
||<=> (eat)à (vitamin)yÒl (speak)ýa (Jacopo)Ìe.||She eats it because of the vitamins, as Jacopo says.
152 sentences||(speak)á (Jacopo)yè (eat)ày. {(do)à fyà} (vitamin)ÌOl.|The content of speaking (= she eating it) is an action that happens because of the vitamins.|Jacopo says that she eats it. She does that because of the vitamins.
15Weak linking||(speak)á (Jacopo)yè (eat)aÌ {àul} (vitamin)ÌOl.|The eating-because-of-vitamins is the motivational context of the speaker (i.e.&nbsp;Jacopo’s).|Jacopo says that she eats it; [she does that] because of the vitamins.
||(speak)á viè (visit)ày (uncle)yí {ìyl} (wise)èi.||You said that you would visit your uncle, a wise man [I may add].
15Modified objects||(eat)à (vitamin)y{(speak)}ÌOl.|She eats it because of what are said to be vitamins.|They say that she eats it because of the <em>vitamins</em> [and not because of the taste].
||(eat)à (speak)á{yl} (Jacopo)yè {vày} (vitamin)ÌOl.|She eats it; Jacopo says because of the vitamins.|Jacopo says that she eats it because of the <em>vitamins</em> [and not&nbsp;...].
15Other conjunctions¤8||(seat)à (see)a(opportunity)à{ar} (pendulum)Ìe.||He sat down where he could see the pendulum.
||à (want)à{Ol} (see)ày.||He sat down there because he wanted to see it.
||(see)à (pendulum)yè (open)a(opposition)à{eR} (museum)òry.|(... since the <a href="<nonut>6</nonut><nut>4</nut>.html#undo_cons" title="Negators">opposite</a> of the museum opening had happened.)|He had been looking at the pendulum since the museum closed.
|¤|(see)à (pendulum)yè {(front)il(opposition)ÌaR} (live)ìRe.||He saw the pendulum before he died.
|¤|(think)à (1/1)yÌ (seat)ìl{aR\u124?oR} (this)Ìar.||He thought about everything while he was sitting there.
|¤|(do)à (astonish)Olà {(outside)il(opposition)ÌaR} (seat)ìle.||Something astonishing happened while he was sitting there.
|¤|(yelp)á (poodle)yè (eat)á{il} zeè vèi.||The poodle is yelping, so that I’ll feed it.
15Negation with causal conjunction||(not)à (seat)aÌ (stand)il(want)ìlOl{[2]}.|Wanting to stand is the reason for <em>not</em> sitting down.|He didn’t sit down because he wanted to stand.
15‘lest’||(seat)à (see)a{(not)}à{Ul} (any)Ìi.|He sat down not <em>to be seen by anybody</em>. (neg-raising)|He sat down lest he be seen (by anybody).
15‘-ever’||(think)a(teach)à {(any)Ìar} (see)à{yn} (pendulum)Ìe.|I’m able to think at any place from those where I can see the pendulum.|I’m able to think wherever I see the pendulum.
15Comparison||(assume){Ì} (see)iì (fast)à{yn} (run)áy (horse)Ìy.|There is what spectators (‘seers’) assume of the speed of the horse’s running.|The horse runs as fast as spectators assume.
||(fast)a{(more)}à (run)á{y} (horse)yý (assume)Ì{ym} (see)ìi.||
||<=> (run)á (horse)yÌ (fast)a(more)Ìa (assume)Ìym (see)ìi.||The horse runs faster than spectators assume.
||(must)á (Capulet)yè {(amount)}Ìy (wine)y{Ìn} (drink)a(like)ý{y} cèni.|Capulet commanded an amount of wine liked to be drunk by us.|Capulet ordered as much wine as we liked to drink.
15Comparison ‘that’||(astonish){Òl} (make)ìl{Oln} (Lorenza)yÌ (up)il(1/4)Ìyr.|There is what astonishes me of Lorenza’s smallness.|Lorenza is so small that I am astonished.<br>I am astonished that Lorenza is so small.
15Comparison ‘that’ MISSING||(win)á (horse)yì (race)aÌ (fast){àm}el.|The horse won the race because it was so fast.|The horse was so fast that it won the race.
15Conditional||{(want)à} (read)ày (write)ýy (Jacopo)Ìe, {àul} (search)Ùl{el} (password)Ìi.|I want to read about what Jacopo has written; [this will be] because I find the password. (factual)|I will read Jacopo’s <a href="14.html#about_language" title="Objects related to language">texts</a> if I find the password.
||{(certain)il(1/2)ìl} (do)ày (mad)eRá à{yl} (search)Ul{(not)}Ùlel (password)Ìy.|It could be that I go mad; [this will be] because I don’t find the password. (factual; with neg-raising)|I will go mad unless I find the password.
||{(not)à} (read)ày (write)ýy (Jacopo)Ìe, àyl (search)Ùlel (password)Ìi.|I don’t read about what Jacopo has written; because I’d find* the password. (counterfactual)|I would read Jacopo’s texts if I found the password.
15Conditional consecutive||(want)à (search)Ùly (password)yí (do)àul vyà (read)à{il} (write)Ìy (Jacopo)Ìe.|I want to find the password; so that I will read Jacopo’s texts.|If I find the password, I will read Jacopo’s texts.
15Conditional object||(want)à (read)ày (write)ýy (Jacopo)Ìe, àul (password)Ì{u}.||I want to read Jacopo’s texts; with the password.
15Conditional judgement||(good)ìl (speak)ály zìe.||It is good if you speak.
15Conditional equivalence||(one){Ì} (search)Ùln{yn} (password)yí (read)a{(not)}àn{yn} (write)ýy (Jacopo)Ìe.|One from the set {finding the password, not reading Jacopo’s texts} exists.<br>Either I find the password, or I won’t read Jacopo’s texts.|I will read Jacopo’s texts if and only if I find the password.
15Conditional negation||(read)a(opportunity)a{(not)}à (write)ýy (Jacopo)yé (search)Ul{(not)}ànel (password)Ìy.|I wasn’t able to read Jacopo’s texts because I didn’t find the password.|I would have been able to read Jacopo’s texts if I had found the password.
||(search)Ul{(not)}à (password)yÌ (read)a(opportunity)a{(not)}àil (write)ýy (Jacopo)Ìe.|I didn’t find the password, so that I wasn’t able to to read Jacopo’s texts.|
15Topicalised verbs||(do)à (ask)Ulà (write)àl{y}.||I answer that he is writing.
||(do)à (seat)ilà (hurt)à{iR} (walk)ùe.|The consequence of sitting down is an action; this action stopped when his legs (tool noun) hurt.|He sat there until his legs hurt.
||(seat)ìl (open)a(opposition)à{aR} (museum)òry.|The time of sitting down is the closing of the museum.|He had been sitting there since the museum closed.
15Circumstantial||(speak)á (male)yè (certain)ìl{Ol} (teach)ilý (elephant)yÌ (child)Ìi.|The man, because [he] was certain of [his] knowledge, spoke to the child about elephants.|Convinced of his knowledge, the man spoke to the child about elephants.
||(remember)a(not)à (male)yì (speak)à{oR} (elephant)yÌ (child)yí (sell)áy viì (artichoke)Ìy.|It is not true that the man remembered to buy the artichokes when he was speaking to the child about elephants.|Speaking to the child about elephants, the man forgot to buy the artichokes.
||(not)à (speak)á{el} (male)yè (elephant)yÌ (child)yí (remember)ày (sell)áy qeì (artichoke)Ìy.|Because he was speaking to the child about elephants, it is not true that the man remembered to buy the artichokes.|Speaking to the child about elephants, the man forgot to buy the artichokes.
16Attributive clauses¤8||(yelp)á (poodle){Ì}e (mother){Ìy} (midnight)ÌaR.|The midnight-born (-‘mothered’) poodle is yelping.|The poodle that was born at midnight is yelping.
|¤|(live)á (sibling)y(female){Ì}e (monarch){eý} (up)a(opposition)Ìar (bush)y(rose)Ìe.|My sister, a queen, lives beneath the rose bush.|My sister, who is a queen, lives beneath the rose bush.
||(move)à (valley){Ì}i (sing){áry} (flower)Ìe.|We went to the valley, the location of the singing of flowers.|We went to the valley where the flowers sing.
16Adverbial clauses¤8||(yelp){á} (poodle)yè (like)a(opposition){Ìa}.|The yelping is the content of dislike.|The poodle is yelping, which I don’t like.
||(yelp){á} (poodle)yè (should){Ìa}.|The yelping is the content of the recommendation. (Inversion of ‘The poodle should yelp’; compare the <a href="<nonut>13</nonut><nut>7</nut>.html#adverbs" title="Modal adverbs">modal adverbs</a>)|The poodle is yelping, which/as it should.
||(yelp){á} (poodle)yè (eat){Óla} zeè vèi.|The yelping is the reason for feeding.<nonut> (Compare the corresponding <a href="15.html#other_conj" title="Clauses with other conjunctions">conjunctional clause</a>.)</nonut>|The poodle is yelping, wherefore I’ll feed it.
|¤|(green){ìl} (bridge)yÌ (assume){Ìil} (female)Ìi.|The green-ness is the content of the girl’s assumption.|The bridge is green, which/as the girl assumes.
16Relative vs. conjunctional||(seat)à (see)a(opportunity)à{ar} (pendulum)Ìe.|(conjunctional)|He sat down where he could see the pendulum.
||(seat)à (see)a(opportunity){àr}a (pendulum)Ìe.|(‘relative adverbial’: factive bracket)|
16Restrictive clauses||(poodle)Ì (this)Ìy. (yelp)á (mother){Ì}e qy{Ìn} (midnight)ÌaR.|The midnight-borns from the set of poodles are yelping.|There are these poodles. The ones that were born at midnight are yelping.
|Often a partitive coordination gives us a better word order:|||
||(poodle)Ì (this)Ìy. (yelp)á fy{èn} (mother)Ì{e} (midnight)ÌaR.|Some of the poodles, those that were born at midnight, are yelping.|There are these poodles. The ones that were born at midnight are yelping.
16Non-restrictive clauses||(yelp)á (poodle){Ì}e (mother)Ì{y} (midnight)ÌaR.|bracket: The midnight-born poodle is yelping.|The poodle, which was born at midnight, is yelping.
||(yelp)á (poodle)Ìe{.} (mother)ìl feÌ (midnight)ÌaR.|two sentences: The poodle is yelping. It was born at midnight.|
||(yelp)á (poodle)yè (mother)ìl{yl} veÌ (midnight)ÌaR.|weak linking: The poodle is yelping; it was born at midnight.|
16Explanatory clauses||(not)à (speak)á{el} (male)yè (elephant)yÌ (child)yí (remember)ày (sell)áy qeì (artichoke)Ìy.|Because he was speaking to the child about elephants, it is not true that the man remembered to buy the artichokes.<br>Speaking to the child about elephants, the man forgot to buy the artichokes.|The man, who was speaking to the child about elephants, forgot to buy the artichokes.
16Weak bracket|The underlying participle construction in these two examples is ‘the <mark>fed</mark> poodle’:|||
||(poodle)Ì (eat)a(must)íy zèe.|(works fine)|the poodle [that] I have to feed
||(poodle)Ì (want){úl}y zeè (eat)áy ciè {zÌi}.|(the predicate is ‘want’: weak bracket necessary)|the poodle [that] I want you to feed
16Weak bracket alt||(want)á veè (eat)áy ziè (poodle)Ìi (black)Ìy.||The poodle I want you to feed is black. <=><br>I want you to feed the black poodle.
||(poodle)Ì (eat)a(want)íy zìe.||the poodle [I] want you to feed
16Headless relatives¤8||(search)Ùl {(make)Ì}i (want)ý{y} cèe.||He found the thing that I wanted.
||-> (search)Ùl (want)ýi zèe.||-> He found what I wanted.
|¤|(see)ìl {(human)Ì}e (steal)ì{y} (poodle)Ìy.||I know the person who stole the poodle (by sight).
|¤|-> (see)ìl (steal)ìe (poodle)Ìy.||-> I know the one who stole the poodle. (‘nearly headless relative’)<br>I know the thief of the poodle.
16Headless indefinite||(search)Ùl {(any)Ì}i (want){ýyn} cèe.||He found whatever I wanted.
||(think)à {(any)Ì}y (sing){áryn} (flower)Ìe.|I’m thinking of any [place] where the flowers sing.|I’m thinking of wherever the flowers sing.
||(good)ìl {(any)Ì}y (do){áyn} cìe.||Whatever you do is fine.
16Topicalisation||(see)à (Lucy){Ì}y (give){ìy} (bottle)yÌ (FatherChristmas)Ìe.|(relative clause)|I see [the image of] Lucy, who gets/got a bottle from Father Christmas.
||(see)à (give){ì}y (bottle)yÌ (FatherChristmas)Ìe.|(nearly headless relative)|I see the one who gets/got a bottle from Father Christmas.
|| |(or <a href="14.html#gerund_topic" title="Topicalisation of gerunds">topicalised gerund</a>)|I see the one getting/having got a bottle from Father Christmas.
||(see)à (give){àl}y (bottle)yÌ (FatherChristmas)Ìe.|(conjunctional clause)|I see that someone gets a bottle from Father Christmas.
16‘What about’-questions¤8||(ask)á (mother)eè {(sibling)Ì}y zìe.||Mother asked about your sibling.
||(ask)á \{veè\} {(sibling)Ì}y zìe. => {(sibling)y}(ask)Ì vìe.|I ask about your sibling.|What about your sibling?
||(ask)á \{veè\} {(eat)ì}y (sweet)Ìy. => {(eat)i}(ask)ìl (sweet)Ìy.|I ask about the eater of the sweets.|What about the one who has eaten the sweets?
16Answer¤8||(not)à (see)ày \{{qy}è\} zeí (3/4)ÌyR.|(to uncompounded question) I haven’t seen the asked-for one for a long time.|I haven’t seen him for a long time.
||(not)à (see)ày \{{qi}è\} zeí (3/4)ÌyR.|(to compounded question) I haven’t seen the asked-for eater for a long time.|
16‘how’||(eat)à (sweet)yÌ (ask)Ì{a}. <=> (ask)à {(eat)à}y (sweet)Ìy. => {(eat)a}(ask)à (sweet)Ìy.|I ask about the action of eating sweets.|How did you eat the sweets?
||(fast)Ì \{fày\}.|(answer to compounded question)|Fast.
16wh-questions¤8||(ask)à {(identity)Ì}y (eat)ì{i} (sweet)Ìy. => => (eat)i{(identity)y}(ask)ìl (sweet)Ìy.|I ask about the identity of the eater of the sweets.<br>I ask who has eaten the sweets.|Who has eaten the sweets?
||(sibling)y(female)Ì \{fìy\}.|The one given the asked-for identity is the sister.|[My] sister.
16‘which/what’ [wrong parsing of square brackets]||(ask)à (identity)Ìy (eat){Ì}i (sweet)Ì{y}. => => (eat){y}\[(identity)y\](ask)à (sweet)Ì{y}.|I ask about (the identity of) the eaten thing, a sweet.|What sweet did you eat?
||(eat){y}\[(identity)y\](ask)à (sweet)Ì{yn}.|I ask about (the identity of) the eaten thing from the set of sweets.|Which sweet did you eat?
16Indirect wh-questions|Mark the difference between nearly headless relatives and indirect questions:|||
||(hear)ìl (give)èy (sweet)yÌ zìi.|I have heard about the giver of the sweet.|I have heard about the one who has given you the sweet.
||(hear)ìl {(identity)Ì}y (give)è{i} (sweet)yÌ cìi.|I have heard about the identity of the giver of the sweet.|I have heard who has given you the sweet.
|>|(see)ìl (steal)ìe (poodle)Ìy.|I have seen the poodle’s thief. I know the poodle’s thief by sight.|I know the one who stole the poodle.
||(see)ìl {(identity)Ì}y (steal)ì{i} (poodle)Ìy.|I have seen / I know about the identity of the poodle’s thief.|I know who stole the poodle.
16Qualitative questions EX||(make){ilm}(ask)à (Lorenza)yÌ (up)il(1/4)Ìnyr.|I ask about the basis of comparison for Lorenza’s smallness.|How small is Lorenza?
16Alternative questions||(move)a(want){i}(ask)à (valley)y{n}{ìn} (forest)Ì{n}{in}.|What about the recipient of wanting to go, the valley and/or the forest?|Do you want to go to the valley and/or the forest?
||(move)a(want){i}(ask)à (one){Ìi} (valley)yn{Ìn} (forest)Ìn{yn}.|What about the recipient of wanting to go, either the valley or the forest?|Do you want to go to the valley or the forest [but we can’t do both]?
||(valley)Ì \{fìy\}.||[To] the valley.
16Polar questions¤8||(ask)à {(do)à}y (move)ày (valley)Ìi. => {(do)a}(ask)à (move)ày (valley)Ìi.|I ask about the predicate of going to the valley.<br>I ask whether we are going to the valley.|Are we going to the valley?
||Ì.|The content of the asked-for action, i.e. going to the valley, exists.|Yes.
||(not)à \{fÌy\}.||No.
|¤|(want)à \{fÌy\}.||I want to.
16Indirect polar questions||(speak)ìl veì (move)ày (valley)Ìi.|(gerund clause)|I’ve been told about going to the valley.
||(speak)ìl veì {(do)à}y (move)ày (valley)Ìi.|(indirect question)|I’ve been told whether we are going to the valley.
16Rhetorical questions||(weep)a{(fear)}á vìe.|I fear you are weeping.|You are not weeping?
16Imperative¤8||(eat)a{(request)}á viè (poodle)Ìi.|I request that you feed the poodle.|(Please) feed the poodle!
||(eat)a{(must)}á viè (poodle)Ìi:|You must feed the poodle!|
||(eat)a{(want)a(1/4)}á viè (poodle)Ìi.|I want you a little to feed the poodle.|
||(eat)a{(ask)}á viè (poodle)Ìi.|What about you feeding the poodle?|
16Exclamations||(astonish)à (beautiful)ìlOl: => (beautiful)il(astonish)ìl:|The beauty astonishes me!|How beautiful!
||(beautiful)ìl:||Beautiful!
18Time||D841Ì \[(timeunit)ilÌ (front)ìly (midnight)Ìe\].|D841<sub>hex</sub> = 55361 (time units in front of = after midnight)|20:16:25
||DBÌ \[(timeunit)il(256)ilÌ (front)ìly (midnight)Ìe\].|DB<sub>hex</sub> = 219 (time units&nbsp;×&nbsp;256 after midnight)|(about) half past 8 pm
|>|2Ì (timeunit)il(256)ìly.|2 (time units&nbsp;×&nbsp;256)|(a time span of) three hours
20Measures||(two)Ì (lengthunit){ìl}y. => (lengthunit){il}(two)Ì.|two consequences of making 9.2&nbsp;cm; two 9.2&nbsp;cm-nesses; 2&nbsp;×&nbsp;9.2&nbsp;cm|18.4&nbsp;<abbr title="centimetres">cm</abbr> (7¼&nbsp;<abbr title="inches">in</abbr>)
||14Ì (resistanceunit)ìly (lengthunit){ìl}y. => 14Ì (lengthunit){il}(resistanceunit)ìly.|14<sub>hex</sub> \u8776? 20 resistance units times length units|2.71&nbsp;<abbr title="ohm-metres">&Omega;·m</abbr>
||100Ì {(little)i}(timeunit)ìly.|100<sub>hex</sub> = 256 per time unit|194&nbsp;<abbr title="hertz">Hz</abbr> or <abbr title="becquerels">Bq</abbr>
||B9Ì (speedunit)ìly {(little)i}(timeunit)ìly.|B9<sub>hex</sub> = 185 speed units per time unit|9.79&nbsp;<abbr title="metres per square second">m&frac;s²</abbr>
||{(exponentiate)Ì} (two)y{è} (lengthunit)Ìi. <=> => {(exponentiate)e}(two)Ì (lengthunit)Ìi.|a length unit squared|84.7&nbsp;<abbr title="square centimetres">cm²</abbr>
||(powerunit)Ì {(see)ùU}. <=> => (powerunit){U(see)}Ì.|a power unit for the eye|1.92&nbsp;<abbr title="lumens">lm</abbr>
|>|(Venus)il(three)Ì (energyunit)ìly.|3×65536² energy units|47.8&nbsp;<abbr title="megajoules">MJ</abbr>
||(ten)Ì (little)i(Venus)ìly (massunit)ìly.|10&frac;65536² mass units|1.77&nbsp;<abbr title="micrograms">µg</abbr>
20Sentences||1DÌ (massunit)ilÌ (beaver)Ì{U}.|There are 1D<sub>hex</sub> = 29 mass units of the beaver. The beaver has got 29 mass units. (See <a href="../tutorial/10.html#stative" title="Stative verbs">stative verbs</a> in unit&nbsp;10.)|The beaver weighs 22&nbsp;<abbr title="kilograms">kg</abbr> (three stone 7 pounds).
||(run)á (horse)yÌ C8Ì{a} (speedunit)ìly.|The horse runs C8<sub>hex</sub> = 200 speed units.|The horse is running 50&nbsp;<abbr title="kilometres per hour">km&frac;h</abbr> (31&nbsp;<abbr title="miles per hour">mph</abbr>).
||(two)à (powerunit)ilÌ (laser)è{e}.|The laser makes 2 power units.|The laser emits 5.6&nbsp;<abbr title="milliwatts">mW</abbr>.
21Stars||<D>Ù (dragon)Ìor.|[star] <a href="../tutorial/8.html#numbering" title="Numbering">number</a> 13 in the Dragon|Beta Ursae Minoris (Kochab)
24Pragmatic reality||(regret)á (Edmund)yè (eat)ày (sweet)Ìy.||Edmund regrets eating the sweets.
||(regret)a(not)á (Edmund)yè (eat)ày (sweet)Ìy.||Edmund doesn’t regret eating the sweets.
24Defeated pragmatic reality||(not)à (regret)ày (eat)ày (sweet)Ìy, y(not)Ìel.|(The last word is <a href="../tutorial/13.html#negating" title="Negation of modals; modification raising">neg-raised</a>.)|He doesn’t regret eating the sweets because [in fact] he hasn’t eaten them.
24Grammatical reality||(regret)a(not){Ì} (eat)à{y} (sweet)Ìy. <=> (eat){à} (sweet)yÌ (regret)a(not)Ì{a}.|The action not regretted, the eating of the sweets, exists. <=> He ate the sweets, which he doesn’t regret.|He doesn’t regret eating the sweets [and he definitely ate them].
||(see){è} (mouse)Ì{e} (white)Ìy. <=> (mouse){Ì} (white)yÌ (see)è{y}.|The seen things, white mice, exist.|I see the white mice [and they definitely exist].
|>|(speak)á viè (good)Ì{al}.|You speak, a fact that is good.|It is good that you speak.
||(speak)á viè (good)il(not)Ì{al}.||It isn’t good that you speak.
||(bridge){é} (female)Ì{e}. <=> (female){Ì} (bridge)è{y}.|A bridge builder, she, exists. (entails that some bridge builder exists)|It’s her who’s building bridges. <em>She</em> builds bridges.
||(bridge){è} (female)y(not)Ì{e}.||It isn’t her who’s building bridges. Not <em>she</em> builds bridges.
24Implicative verbs||(try)à (dance)ày.||She tried to dance. (presupposed action)
||(try){Ì} (dance)à{y}. <=> (dance){à} (try)Ì{a}.|The tried action, the dancing, exists. (cross-case reality via the missing factive object of ‘try’) <=> She danced, which she had tried.|She managed to dance. (presupposing action)
24Modifying implicative verbs||(not)à (try){Ì}y (dance)à{y}. => (try){y}(not)à (dance)ày.|The tried action, the dancing, doesn’t exist. (cross-case reality via the factive)|She didn’t manage to dance.
||<=> (try)à (dance)aÌ (not)Ì{y}.|(grammatical reality)|She didn’t manage to dance [and she definitely tried].
24Changes of state||(sing)iR(not)à. <= (not)à (sing)ìRy. <=> (sing)à (not)ÌiR.|(negated topic) <= <=> (grammatical reality)|She didn’t stop singing. <= <=> She sings and didn’t stop.
24Pragmatic adverbs, expressives||{(but)à} (nimble)a(1/4)ày. => (Achilles)Ì (fast)eÌ (nimble)a(1/4)a{(but)}èy.|The clumsiness is unexpected [based on previous information].|Achilles is fast but clumsy.
||(like)á \((1/1)yè\) (Achilles)y{(but)}y{n}è (tortoise)Ìi.|Achilles, among others, likes the tortoise; he unexpectedly [based on previous information].|(Everyone,) even Achilles(,) likes the tortoise.
|>|(shout)á (tortoise)Ìe {(like)a(opposition)yý} (Achilles)Ìi.||The damn tortoise is shouting at Achilles.
